schedule_id,route_id,departure_time,arrival_time,day_of_week,valid_from,valid_to
277,28771,00:15,02:15,Mon
278,14785,11:50,13:20,Mon
279,1229,00:15,01:45,Mon
280,1229,08:40,10:10,Mon
281,1229,15:00,16:30,Mon
282,28778,08:10,10:45,Mon
283,28778,16:20,18:55,Mon
284,28778,00:20,02:55,Mon
285,36200,14:50,17:25,Mon
286,34581,03:10,04:50,Mon
287,34581,20:35,22:15,Mon
288,34581,12:40,14:20,Mon
289,9774,13:25,15:05,Mon
290,9774,20:45,22:25,Mon
291,32240,15:35,17:40,Mon
292,1320,11:10,13:15,Mon
293,1320,00:45,02:50,Mon
294,35816,10:00,12:35,Mon
295,28776,02:25,05:00,Mon
296,28776,20:00,22:35,Mon
297,1337,18:15,20:35,Mon
298,35481,16:00,18:20,Mon
299,9671,19:25,20:50,Mon
300,9671,06:45,08:10,Mon
301,14829,19:15,20:40,Mon
302,14829,12:30,13:55,Mon
303,1333,20:00,22:05,Mon
304,34729,16:25,18:30,Mon
305,34729,04:35,06:40,Mon
306,9762,01:05,03:35,Mon
307,32284,14:20,16:50,Mon
308,1340,16:50,19:25,Mon
309,36057,11:10,13:45,Mon
310,36057,02:45,05:20,Mon
311,36057,17:45,20:20,Mon
312,7849,06:50,10:40,Mon
313,32849,05:30,09:20,Mon
314,7867,00:10,01:25,Mon
315,36283,08:20,09:35,Mon
316,36667,05:10,06:35,Mon
317,14957,21:15,23:30,Mon
318,14957,10:25,12:40,Mon
319,14957,01:55,04:10,Mon
320,7869,18:45,20:10,Mon
321,34608,06:00,08:15,Mon
322,7868,22:35,23:40,Mon
323,36475,09:30,10:35,Mon
324,33425,02:05,05:10,Mon
325,7852,01:45,04:50,Mon
326,7730,13:45,15:10,Mon
327,1338,03:10,05:40,Mon
328,35673,12:45,15:15,Mon
329,10019,12:35,14:00,Mon
330,10211,07:40,08:40,Mon
331,7731,06:00,07:00,Mon
332,22297,16:10,18:20,Mon
333,7794,11:10,13:20,Mon
334,9779,18:15,20:10,Mon
335,9779,03:55,05:50,Mon
336,35525,03:45,05:40,Mon
337,35525,19:10,21:05,Mon
338,1384,19:00,20:30,Mon
339,7688,17:25,18:55,Mon
340,7710,03:35,05:10,Mon
341,5608,06:15,07:50,Mon
342,7799,00:40,02:45,Mon
343,23255,05:45,07:50,Mon
344,7797,17:35,19:45,Mon
345,22873,18:55,21:05,Mon
346,7800,18:40,20:30,Mon
347,23447,06:05,07:55,Mon
348,31125,09:15,11:35,Mon
349,7840,21:15,23:35,Mon
350,7841,20:50,21:55,Mon
351,31317,00:35,01:40,Mon
352,7842,17:55,18:55,Mon
353,31508,18:55,19:55,Mon
354,7801,13:15,15:20,Mon
355,23639,10:10,12:15,Mon
356,9059,15:00,19:45,Mon
357,7725,14:15,19:00,Mon
358,9251,14:40,19:05,Mon
359,7726,08:45,13:10,Mon
360,7802,14:30,16:20,Mon
361,23831,10:25,12:15,Mon
362,24215,00:40,02:40,Mon
363,7804,06:15,08:15,Mon
364,24407,05:30,07:50,Mon
365,7805,20:00,22:20,Mon
366,24599,05:55,08:10,Mon
367,7806,08:25,10:40,Mon
368,9443,12:45,14:20,Mon
369,7727,17:50,19:25,Mon
370,7705,13:05,14:55,Mon
371,4648,12:20,14:10,Mon
372,6184,21:10,22:55,Mon
373,7713,15:55,17:40,Mon
374,2920,09:25,10:15,Mon
375,7696,05:25,06:15,Mon
376,10403,12:25,13:25,Mon
377,7732,09:55,10:55,Mon
378,10595,06:45,07:50,Mon
379,7733,09:30,10:35,Mon
380,7693,17:30,20:20,Mon
381,2344,11:10,14:00,Mon
382,7757,03:10,04:25,Mon
383,15201,15:55,17:10,Mon
384,16153,01:30,03:35,Mon
385,7762,15:00,17:05,Mon
386,15771,20:30,22:05,Mon
387,7760,21:35,23:10,Mon
388,7736,05:30,08:40,Mon
389,11171,19:25,22:35,Mon
390,7750,03:15,04:45,Mon
391,13859,18:25,19:55,Mon
392,7721,07:30,08:50,Mon
393,8291,07:55,09:15,Mon
394,8483,16:50,17:50,Mon
395,7722,09:40,10:40,Mon
396,29207,07:00,09:00,Mon
397,7830,18:10,20:10,Mon
398,29015,21:05,23:25,Mon
399,7829,02:30,04:50,Mon
400,7723,14:00,15:15,Mon
401,8675,16:20,17:35,Mon
402,7724,20:15,21:25,Mon
403,8867,11:40,12:50,Mon
404,7808,12:25,14:25,Mon
405,24983,12:15,14:15,Mon
406,7809,04:05,06:35,Mon
407,25175,17:00,19:30,Mon
408,7689,06:05,07:25,Mon
409,1576,19:15,20:35,Mon
410,7810,15:50,19:20,Mon
411,25367,16:20,19:50,Mon
412,7854,00:35,03:00,Mon
413,33807,17:55,20:20,Mon
414,24791,21:15,23:35,Mon
415,7807,02:35,04:55,Mon
416,7759,13:10,14:30,Mon
417,15581,04:10,05:30,Mon
418,7734,16:00,17:15,Mon
419,10787,08:40,09:55,Mon
420,7735,19:10,20:25,Mon
421,10979,08:05,09:20,Mon
422,33616,02:40,05:40,Mon
423,7853,07:45,10:45,Mon
424,11363,02:20,05:10,Mon
425,7737,13:55,16:45,Mon
426,11555,13:15,16:45,Mon
427,7738,05:10,08:40,Mon
428,1768,04:40,06:25,Mon
429,7690,19:05,20:50,Mon
430,11939,17:05,20:40,Mon
431,7740,07:25,11:00,Mon
432,12515,03:05,05:10,Mon
433,7743,14:05,16:10,Mon
434,7741,04:45,07:25,Mon
435,12131,18:20,21:00,Mon
436,11747,00:15,03:40,Mon
437,7739,04:50,08:15,Mon
438,16345,18:45,20:15,Mon
439,7763,19:50,21:20,Mon
440,2536,19:50,22:50,Mon
441,7694,07:50,10:50,Mon
442,4072,19:15,21:55,Mon
443,7702,10:05,12:45,Mon
444,4264,03:50,06:55,Mon
445,7703,06:55,10:00,Mon
446,7828,04:00,05:50,Mon
447,28823,04:50,06:40,Mon
448,7834,04:20,06:10,Mon
449,29975,11:15,13:05,Mon
450,7761,21:05,22:35,Mon
451,15962,11:50,13:20,Mon
452,7764,06:45,08:00,Mon
453,16537,13:25,14:40,Mon
454,16729,11:25,13:45,Mon
455,7765,12:20,14:40,Mon
456,7766,19:00,21:30,Mon
457,16921,10:10,12:40,Mon
458,7767,00:05,01:30,Mon
459,17113,18:30,19:55,Mon
460,7768,09:45,12:00,Mon
461,17305,18:50,21:05,Mon
462,7769,01:05,02:30,Mon
463,17497,12:50,14:15,Mon
464,7770,12:35,14:10,Mon
465,17689,06:20,07:55,Mon
466,17881,14:30,16:05,Mon
467,7771,15:45,17:20,Mon
468,18073,09:55,11:45,Mon
469,7772,15:15,17:05,Mon
470,7773,06:25,08:50,Mon
471,18265,14:35,17:00,Mon
472,7774,05:20,06:55,Mon
473,18457,08:05,09:40,Mon
474,7818,14:10,16:40,Mon
475,26903,00:40,03:10,Mon
476,7865,12:45,13:50,Mon
477,35899,03:55,05:00,Mon
478,12323,09:10,12:15,Mon
479,7742,01:10,04:15,Mon
480,7855,09:00,12:10,Mon
481,33999,03:10,06:20,Mon
482,7856,16:05,19:35,Mon
483,34191,02:10,05:40,Mon
484,7744,08:40,10:55,Mon
485,12707,10:15,12:30,Mon
486,12899,05:20,07:15,Mon
487,7745,19:25,21:20,Mon
488,34699,09:00,12:40,Mon
489,32412,04:50,08:30,Mon
490,32412,14:05,17:45,Mon
491,32412,20:05,23:45,Mon
492,7746,20:05,23:25,Mon
493,13091,04:35,07:55,Mon
494,7790,07:20,08:15,Mon
495,21529,03:50,04:45,Mon
496,7751,06:10,07:45,Mon
497,14051,04:45,06:20,Mon
498,7717,01:00,03:50,Mon
499,6952,19:45,22:35,Mon
500,7718,05:40,08:35,Mon
501,7144,04:40,07:35,Mon
502,34773,03:50,05:30,Mon
503,34773,10:35,12:15,Mon
504,7752,10:55,12:35,Mon
505,14243,07:45,09:25,Mon
506,9775,15:45,17:25,Mon
507,7753,20:45,22:25,Mon
508,14435,00:30,02:10,Mon
509,7754,09:50,11:30,Mon
510,14627,19:15,20:55,Mon
511,1000,12:15,16:55,Mon
512,7686,01:35,06:15,Mon
513,7756,15:35,17:30,Mon
514,15010,03:35,05:30,Mon
515,7695,05:55,08:25,Mon
516,2728,18:10,20:40,Mon
517,7697,22:25,23:10,Mon
518,3112,01:30,02:15,Mon
519,3304,11:05,11:55,Mon
520,7698,09:20,10:10,Mon
521,3496,14:25,16:35,Mon
522,7699,09:25,11:35,Mon
523,3688,04:35,06:45,Mon
524,7700,13:40,15:50,Mon
525,3880,21:35,23:35,Mon
526,7701,11:50,13:50,Mon
527,6568,07:00,08:35,Mon
528,7715,10:20,11:55,Mon
529,7775,02:50,05:20,Mon
530,18649,00:05,02:35,Mon
531,18841,11:05,13:40,Mon
532,7776,19:55,22:30,Mon
533,19609,16:35,19:10,Mon
534,7780,21:00,23:35,Mon
535,19801,09:00,11:30,Mon
536,7781,12:55,15:25,Mon
537,7782,03:00,05:20,Mon
538,19993,08:40,11:00,Mon
539,7783,14:20,15:10,Mon
540,20185,11:50,12:40,Mon
541,20377,18:50,21:30,Mon
542,7784,18:15,20:55,Mon
543,20569,04:10,07:10,Mon
544,7785,06:35,09:35,Mon
545,7681,11:15,13:45,Mon
546,40,10:45,13:15,Mon
547,20761,11:20,14:10,Mon
548,7786,13:30,16:20,Mon
549,7787,19:40,22:00,Mon
550,20953,20:45,23:05,Mon
551,7788,18:05,20:25,Mon
552,21145,12:45,15:05,Mon
553,7692,00:15,05:10,Mon
554,2152,03:10,08:05,Mon
555,4456,05:15,08:20,Mon
556,7704,20:25,23:30,Mon
557,21721,14:50,15:45,Mon
558,7791,18:30,19:25,Mon
559,7683,05:50,07:15,Mon
560,424,12:35,14:00,Mon
561,616,08:30,09:55,Mon
562,7684,01:50,03:15,Mon
563,21913,12:15,14:50,Mon
564,7792,06:30,09:05,Mon
565,7706,00:25,02:25,Mon
566,4840,10:05,12:05,Mon
567,5032,04:15,06:30,Mon
568,7707,05:00,07:15,Mon
569,5224,13:10,17:25,Mon
570,7708,01:55,06:10,Mon
571,7709,13:50,18:00,Mon
572,5416,18:05,22:15,Mon
573,7711,17:05,18:50,Mon
574,5800,20:55,22:40,Mon
575,5992,12:40,14:35,Mon
576,7712,13:25,15:20,Mon
577,6376,05:00,06:45,Mon
578,7714,08:15,10:00,Mon
579,6760,08:20,11:10,Mon
580,7716,08:55,11:45,Mon
581,7685,18:35,23:20,Mon
582,808,10:15,15:00,Mon
583,7793,16:25,19:00,Mon
584,22105,04:40,07:15,Mon
585,22489,04:20,06:25,Mon
586,7795,18:00,20:05,Mon
587,7796,08:10,10:05,Mon
588,22681,00:05,02:00,Mon
589,7798,12:40,14:50,Mon
590,23064,14:00,16:10,Mon
591,7803,02:25,04:10,Mon
592,24023,16:50,18:35,Mon
593,26135,16:15,19:20,Mon
594,7814,07:40,10:45,Mon
595,25943,19:35,22:05,Mon
596,7813,10:15,12:45,Mon
597,25751,00:15,03:05,Mon
598,7812,16:55,19:45,Mon
599,7817,21:20,23:35,Mon
600,26711,04:25,06:40,Mon
601,7819,16:20,18:40,Mon
602,27095,04:30,06:50,Mon
603,7821,11:45,14:00,Mon
604,27479,04:30,06:45,Mon
605,27671,17:55,20:00,Mon
606,7822,21:55,00:00,Mon
607,7823,10:30,12:10,Mon
608,27863,19:00,20:40,Mon
609,7528,11:45,15:10,Mon
610,7720,11:25,14:50,Mon
611,7747,01:15,04:30,Mon
612,13283,10:20,13:35,Mon
613,7748,15:10,18:15,Mon
614,13475,20:10,23:15,Mon
615,13667,17:35,21:05,Mon
616,7749,12:00,15:30,Mon
617,15391,11:15,12:35,Mon
618,7758,15:05,16:25,Mon
619,7777,02:00,04:20,Mon
620,19033,12:50,15:10,Mon
621,19225,05:00,07:25,Mon
622,7778,17:20,19:45,Mon
623,19417,18:30,19:35,Mon
624,7779,04:30,05:35,Mon
625,7811,00:50,04:35,Mon
626,25559,01:30,05:15,Mon
627,7815,13:20,16:10,Mon
628,26327,14:50,17:40,Mon
629,26519,15:05,16:45,Mon
630,7816,12:10,13:50,Mon
631,27287,00:20,02:10,Mon
632,7820,16:50,18:40,Mon
633,28055,12:35,14:20,Mon
634,7824,11:35,13:20,Mon
635,7831,18:50,21:10,Mon
636,29399,01:50,04:10,Mon
637,7832,08:30,09:55,Mon
638,29591,09:50,11:15,Mon
639,29783,19:30,21:05,Mon
640,7833,01:25,03:00,Mon
641,30167,02:10,04:15,Mon
642,7835,01:20,03:25,Mon
643,30359,01:10,03:35,Mon
644,7836,17:15,19:40,Mon
645,7837,18:55,21:20,Mon
646,30550,06:35,09:00,Mon
647,30741,00:05,02:00,Mon
648,7838,18:20,20:15,Mon
649,7839,04:15,06:00,Mon
650,30933,09:55,11:40,Mon
651,31699,08:10,09:10,Mon
652,7843,16:35,17:35,Mon
653,31891,03:40,04:45,Mon
654,7844,22:30,23:35,Mon
655,32465,14:35,18:20,Mon
656,7847,03:05,06:50,Mon
657,7848,08:35,11:55,Mon
658,32657,20:40,00:00,Mon
659,7850,11:55,15:35,Mon
660,33041,16:50,20:30,Mon
661,7851,04:35,08:05,Mon
662,33233,20:10,23:40,Mon
663,7860,10:40,11:40,Mon
664,34951,16:50,17:50,Mon
665,35139,17:55,18:50,Mon
666,7861,02:15,03:10,Mon
667,7862,11:30,12:25,Mon
668,35327,01:45,02:40,Mon
669,232,06:45,09:20,Mon
670,7719,15:40,18:25,Mon
671,34383,22:50,23:45,Mon
672,28247,04:00,05:45,Mon
673,7682,11:05,13:40,Mon
674,7336,13:45,16:30,Mon
675,7857,20:30,21:25,Mon
676,36859,03:55,05:50,Mon
677,7870,06:40,08:35,Mon
678,7825,21:25,23:10,Mon
679,7691,01:40,06:55,Mon
680,1960,11:35,16:50,Mon
681,36101,04:15,06:30,Mon
682,36101,15:05,17:20,Mon
683,9782,20:55,23:10,Mon
684,35655,06:40,07:30,Mon
685,35655,00:20,01:10,Mon
686,35655,16:55,17:45,Mon
687,34715,13:00,13:50,Mon
688,34715,20:20,21:10,Mon
689,34715,05:10,06:00,Mon
690,9780,15:55,18:05,Mon
691,9780,07:40,09:50,Mon
692,35717,14:05,16:15,Mon
693,35717,02:35,04:45,Mon
694,14945,12:20,14:35,Mon
695,14945,05:00,07:15,Mon
696,32311,10:10,12:25,Mon
697,32311,20:45,23:00,Mon
698,14962,06:20,08:55,Mon
699,35552,02:35,05:10,Mon
700,36231,03:25,04:40,Mon
701,34718,02:05,03:20,Mon
702,35847,07:15,08:30,Mon
703,35847,00:00,01:15,Mon
704,35847,16:30,17:45,Mon
705,34716,13:50,15:05,Mon
706,34716,00:35,01:50,Mon
707,34716,07:25,08:40,Mon
708,34800,10:20,12:40,Mon
709,34800,18:35,20:55,Mon
710,14958,19:50,22:10,Mon
711,32417,16:30,20:25,Mon
712,32417,01:30,05:25,Mon
713,35643,12:10,16:05,Mon
714,35643,19:45,23:40,Mon
715,36128,02:10,05:10,Mon
716,14965,19:25,22:25,Mon
717,34891,03:05,06:45,Mon
718,34891,10:10,13:50,Mon
719,32413,02:00,05:40,Mon
720,35744,08:25,11:20,Mon
721,35744,20:25,23:20,Mon
722,35744,01:15,04:10,Mon
723,14963,18:35,21:30,Mon
724,14963,12:35,15:30,Mon
725,14963,06:25,09:20,Mon
726,32420,11:20,15:30,Mon
727,32420,02:50,07:00,Mon
728,36219,12:30,16:40,Mon
729,36219,00:10,04:20,Mon
730,36219,18:30,22:40,Mon
731,34903,03:40,04:30,Mon
732,34903,22:50,23:40,Mon
733,35656,19:35,20:25,Mon
734,35656,09:05,09:55,Mon
735,35656,00:15,01:05,Mon
736,35835,10:30,14:35,Mon
737,35835,02:25,06:30,Mon
738,35835,18:50,22:55,Mon
739,32418,15:15,19:20,Mon
740,32418,01:15,05:20,Mon
741,36236,08:55,09:50,Mon
742,35662,08:15,09:10,Mon
743,35662,17:00,17:55,Mon
744,35852,16:50,17:40,Mon
745,35852,06:55,07:45,Mon
746,35660,12:30,13:20,Mon
747,36232,18:25,19:35,Mon
748,36232,07:20,08:30,Mon
749,36232,00:30,01:40,Mon
750,34906,13:30,14:40,Mon
751,34906,01:35,02:45,Mon
752,34906,21:00,22:10,Mon
753,35848,22:05,23:15,Mon
754,35848,08:50,10:00,Mon
755,34904,14:35,15:45,Mon
756,9957,10:00,13:25,Mon
757,32860,01:25,04:50,Mon
758,9975,21:25,23:00,Mon
759,36294,02:00,03:35,Mon
760,9977,05:55,07:30,Mon
761,36678,20:50,22:25,Mon
762,9976,04:25,05:55,Mon
763,36486,05:00,06:30,Mon
764,9960,02:05,04:35,Mon
765,33436,02:00,04:30,Mon
766,9838,00:45,01:45,Mon
767,10030,11:35,12:35,Mon
768,22308,10:20,12:15,Mon
769,9902,14:00,15:55,Mon
770,9794,22:30,23:30,Mon
771,1395,17:30,18:30,Mon
772,9816,20:15,21:15,Mon
773,5619,14:40,15:40,Mon
774,23266,05:05,06:35,Mon
775,9907,07:40,09:10,Mon
776,22884,18:15,19:50,Mon
777,9905,05:25,07:00,Mon
778,23458,09:35,10:50,Mon
779,9908,15:15,16:30,Mon
780,31136,01:45,03:40,Mon
781,9948,00:50,02:45,Mon
782,9949,07:25,08:15,Mon
783,31328,11:05,11:55,Mon
784,31519,16:25,17:30,Mon
785,9950,16:15,17:20,Mon
786,9909,00:30,02:00,Mon
787,23650,05:45,07:15,Mon
788,9834,03:45,07:55,Mon
789,9069,10:40,14:50,Mon
790,9261,02:15,06:10,Mon
791,9835,04:30,08:25,Mon
792,23842,03:20,04:40,Mon
793,9910,04:40,06:00,Mon
794,9912,01:25,02:50,Mon
795,24226,03:35,05:00,Mon
796,9913,02:35,04:20,Mon
797,24418,04:15,06:00,Mon
798,9914,08:40,10:20,Mon
799,24610,15:50,17:30,Mon
800,9453,14:35,15:35,Mon
801,9836,10:50,11:50,Mon
802,9811,14:50,16:15,Mon
803,4659,10:20,11:45,Mon
804,6195,21:35,22:55,Mon
805,9819,20:45,22:05,Mon
806,9802,09:35,10:30,Mon
807,2931,09:10,10:05,Mon
808,9799,03:00,05:15,Mon
809,2355,11:30,13:45,Mon
810,9865,10:45,11:50,Mon
811,15212,22:00,23:05,Mon
812,9870,15:20,17:15,Mon
813,16164,19:30,21:25,Mon
814,9868,11:30,12:45,Mon
815,15782,07:35,08:50,Mon
816,11182,11:45,14:30,Mon
817,9844,17:55,20:40,Mon
818,9858,17:45,19:35,Mon
819,13870,14:00,15:50,Mon
